population,gdp,coal_consumption,oil_consumption,gas_consumption,fossil_fuel_consumption,solar_consumption,wind_consumption,hydro_consumption,renewables_consumption,electricity_generation,hydro_share_energy
,,,,,,,,,,368.65,
,,,,,,,,,,397.19,
,,,,,,,,,,422.82,
,,,,,,,,,,447.15,
,,,,,,,,,,484.94,
,,,,,,,,,,510.68,
,,,,,,,,,,534.67,
,,,,,,,,,,564.01,
,,,,,,,,,,590.18,
,,,,,,,,,,611.17,
,,,,,,,,,,672.26,
,,,,,,,,,,707.33,
,,,,,,,,,,761.3,
,,,,,,,,,,805.44,
,,,,,,,,,,849.73,
,,,,,,,,,,888.28,
,,,,,,,,,,959.65,
,,,,,,,,,,1005.47,
,,,,,,,,,,1064.06,
,,,,,,,,,,1117.11,
,,,,,,,,,,1104.82,
,,,,,,,,,,1154.08,
,,,,,,,,,,1225.2,
35319340.0,142674362368.0,88.446,147.488,,,0.0,0.0,5.636,5.636,,
35930700.0,153895960576.0,93.447,167.174,,,0.0,0.0,4.976,4.976,,
36456328.0,174134034432.0,104.17,187.672,,,0.0,0.0,5.289,5.289,,
36911304.0,195580968960.0,113.718,223.61,,,0.0,0.0,4.118,4.118,,
37329988.0,216801640448.0,115.067,255.698,,,0.0,0.0,5.345,5.345,,
37737924.0,235183767552.0,137.734,287.684,,,0.0,0.0,6.79,6.79,,
38170500.0,231185465344.0,153.504,284.983,,,0.0,0.0,5.679,5.679,,
38731908.0,247782703104.0,177.29,282.147,,,0.0,0.0,7.681,7.681,,
39403428.0,268261326848.0,179.69,280.068,,,0.0,0.0,5.072,5.072,,
40053744.0,303784296448.0,191.791,293.031,,,0.0,0.0,6.784,6.784,,
40664360.0,335511977984.0,231.053,294.29,,,0.0,0.0,5.908,5.908,,
41232700.0,361514860544.0,256.117,311.119,,,0.0,0.0,9.418,9.418,62.667,
41808708.0,402092261376.0,271.328,338.901,0.712,610.94,0.0,0.0,9.196,9.196,69.681,1.313
42405260.0,452221960192.0,274.92,356.264,22.023,653.207,0.0,0.0,11.726,11.726,80.251,1.51
42988456.0,506050969600.0,292.638,425.954,28.449,747.041,0.0,0.0,5.876,5.876,93.109,0.678
43567516.0,541627580416.0,284.848,486.682,27.528,799.058,0.0,0.0,8.764,8.764,103.624,0.93
44120040.0,594764496896.0,280.564,589.911,31.642,902.117,0.003,0.0,13.85,13.853,118.461,1.299
44487412.0,651871518720.0,281.518,717.348,36.655,1035.521,0.003,0.0,10.308,10.311,131.616,0.855
44703708.0,687368699904.0,274.121,868.075,47.949,1190.146,0.006,0.0,9.159,9.165,146.439,0.674
44932856.0,729369280512.0,300.518,953.182,59.903,1313.603,0.006,0.003,12.501,12.51,161.901,0.838
45165784.0,791073914880.0,308.573,1046.295,79.738,1434.606,0.006,0.003,6.937,6.946,183.366,0.431
45393416.0,860793733120.0,319.771,1141.576,96.432,1557.78,0.006,0.0,8.161,8.965,203.546,0.465
45660164.0,919812636672.0,373.323,1221.481,127.404,1722.209,0.009,0.0,7.169,8.464,225.846,0.369
45962392.0,967604961280.0,406.206,1342.776,154.828,1903.809,0.009,0.003,8.321,8.582,246.587,0.39
46250260.0,908368084992.0,419.268,1117.262,144.842,1681.373,0.012,0.006,12.654,12.857,237.197,0.649
46520448.0,1004162449408.0,443.767,1198.39,176.358,1818.515,0.014,0.017,12.299,12.607,262.152,0.579
46788588.0,1086261690368.0,499.213,1227.263,198.077,1924.553,0.016,0.049,11.856,12.173,272.52,0.528
47064784.0,1127616217088.0,531.772,1227.475,217.578,1976.825,0.018,0.037,6.845,7.181,291.92,0.298
47320664.0,1203066634240.0,571.39,1249.256,241.777,2062.423,0.021,0.043,9.436,10.071,311.38,0.392
47539740.0,1229830488064.0,594.577,1259.749,253.239,2107.564,0.022,0.072,14.169,14.864,324.17,0.571
47727288.0,1281243873280.0,618.697,1250.865,296.75,2166.313,0.028,0.137,12.423,13.587,346.17,0.489
47889576.0,1322354606080.0,637.272,1257.238,317.726,2212.235,0.041,0.372,10.518,11.917,364.38,0.4
48049348.0,1381281431552.0,658.867,1258.553,334.986,2252.407,0.088,0.68,9.867,12.025,379.64,0.369
48220600.0,1446721486848.0,693.764,1292.233,362.818,2348.815,0.202,1.062,10.269,13.871,402.78,0.373
48398632.0,1477425233920.0,768.741,1232.242,373.368,2374.351,0.799,1.225,8.627,14.802,419.75,0.309
48588024.0,1477640585216.0,797.76,1246.88,354.915,2399.555,1.581,1.914,7.856,16.029,426.91,0.279
48813036.0,1562822836224.0,897.159,1273.999,450.165,2621.323,2.147,2.268,10.22,20.114,477.69,0.336
49169880.0,1609219833856.0,973.284,1286.906,484.455,2744.645,2.546,2.38,12.683,23.665,500.35,0.399
49634188.0,1646108213248.0,937.801,1332.985,525.286,2796.073,3.09,2.503,10.883,24.814,511.28,0.338
50098228.0,1693809246208.0,948.357,1335.017,549.758,2833.132,4.545,3.129,11.69,32.313,517.21,0.362
50558044.0,1750416228352.0,981.557,1329.79,500.04,2811.387,7.299,3.104,7.454,38.667,524.59,0.229
50994396.0,1799248019456.0,993.216,1393.777,456.497,2843.49,11.391,3.615,5.778,44.779,524.7,0.174
51309984.0,1849123405824.0,947.837,1519.515,476.437,2943.789,14.767,4.506,7.62,52.604,536.03,0.223
51511640.0,1907555696640.0,1002.235,1504.568,497.564,3004.366,20.596,5.773,7.475,63.251,541.06,0.217
51676900.0,1958392102912.0,1007.749,1499.699,578.04,3085.488,26.9,6.522,8.888,80.754,562.28,0.254
51803832.0,,955.366,1486.995,560.338,3002.699,37.412,7.062,7.351,93.703,554.4,0.212
51844688.0,,840.159,1405.675,575.373,2821.208,50.787,8.273,10.183,109.292,551.44,0.305
51830136.0,,843.54,1499.434,624.074,2967.049,64.678,8.321,7.993,125.922,588.52,0.229
51815808.0,,798.562,1519.418,619.28,2937.26,70.318,8.755,9.233,152.302,606.51,0.262
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
10701605.0,,,,,,,,,,0.42,
11106037.0,,,,,,,,,,0.44,
11213286.0,,,,,,,,,,0.46,
11194300.0,,,,,,,,,,0.54,
11066116.0,,,,,,,,,,0.49,
10658230.0,,,,,,,,,,0.51,
10395332.0,,,,,,,,,,0.56,
10447677.0,,,,,,,,,,0.56,
10606224.0,,,,,,,,,,0.54,
10748278.0,,,,,,,,,,0.57,
10913172.0,,,,,,,,,,,
,,67.21,1019.539,147.71,1234.458,,,122.131,131.161,,8.943
,,67.898,1076.975,157.83,1302.703,,,136.025,145.235,,9.394
,,71.907,1108.286,170.155,1350.348,,,143.889,153.273,,9.569
,,68.969,1181.574,178.752,1429.296,,,153.014,162.568,,9.612
,,75.049,1226.397,184.28,1485.726,,,165.155,174.879,,9.945
,,83.175,1296.196,188.01,1567.38,,,194.097,209.421,,10.923
,,77.297,1375.102,191.486,1643.885,0.0,0.0,216.06,236.496,,11.49
,,75.724,1482.394,202.4,1760.517,0.0,0.0,244.521,266.184,,12.064
,,79.037,1619.171,229.727,1927.936,0.0,0.0,275.029,296.547,,12.363
,,86.275,1688.725,242.955,2017.956,0.0,0.0,315.993,337.954,,13.396
,,90.535,1675.767,241.73,2008.032,0.0,0.0,342.763,365.564,,14.397
,,91.111,1749.631,282.584,2123.326,0.0,0.0,382.707,407.005,,15.081
,,104.119,1826.369,304.864,2235.353,0.0,0.0,423.217,453.11,,15.715
,,111.576,1896.902,315.205,2323.683,0.0,0.0,467.759,503.761,,16.496
,,118.004,1990.804,339.187,2447.994,0.0,0.0,531.625,573.47,,17.551
,,125.109,1996.785,360.907,2482.8,0.0,0.0,595.664,642.34,,19.02
,,123.522,1980.144,372.047,2475.713,0.0,0.0,604.54,649.595,,19.294
,,124.233,1923.266,412.864,2460.363,0.0,0.0,651.111,705.989,,20.529
,,138.15,1846.222,427.558,2411.929,0.0,0.0,701.129,770.184,,21.967
,,158.641,1830.318,461.569,2450.528,0.0,0.0,773.574,850.783,,23.306
,,183.82,1818.404,471.374,2473.598,0.0,0.0,838.331,925.881,408.714,24.474
,,185.604,1911.136,509.4,2606.139,0.0,0.0,904.861,1008.847,439.902,24.916
,,204.587,1960.506,511.251,2676.344,0.0,0.0,965.546,1072.034,462.064,25.615
,,202.709,1994.204,554.604,2751.517,0.0,0.0,1003.082,1113.612,484.415,25.831
,,218.937,2008.063,575.122,2802.122,0.0,0.0,1027.136,1144.654,497.248,25.897
,,183.941,2009.603,595.61,2789.154,0.0,0.0,1066.891,1183.032,508.581,26.678
,,194.68,2022.953,605.157,2822.79,0.0,0.0,1138.726,1256.497,534.102,27.737
,,204.236,2109.144,622.543,2935.923,0.0,0.0,1159.663,1279.928,550.708,27.345
,,206.663,2134.903,669.835,3011.4,0.0,0.005,1251.622,1372.104,582.039,28.402
,,219.042,2277.683,703.931,3200.656,0.0,0.023,1324.012,1451.9,611.217,28.315
,,222.486,2377.18,774.345,3374.011,0.0,0.023,1371.273,1504.046,646.398,27.955
,,229.013,2431.76,857.198,3517.972,0.0,0.124,1425.824,1565.426,678.785,27.895
,,245.927,2593.212,874.904,3714.043,0.0,0.304,1504.541,1643.469,717.67,27.918
,,241.291,2704.167,937.866,3883.325,0.0,0.329,1539.592,1675.611,748.91,27.545
,,239.11,2729.645,925.225,3893.979,0.0,0.439,1543.997,1686.645,772.478,27.512
,,243.519,2794.997,983.337,4021.852,0.008,0.746,1627.27,1759.291,808.764,27.98
,,230.526,2826.42,1031.905,4088.851,0.012,0.943,1516.571,1648.772,796.485,26.158
,,229.729,2817.406,1042.243,4089.378,0.019,1.339,1581.696,1725.283,821.405,26.947
,,243.34,2771.873,1095.907,4111.12,0.025,1.285,1640.205,1786.381,861.268,27.54
,,258.017,2887.156,1224.231,4369.405,0.032,1.566,1683.688,1841.52,901.978,26.875
,,241.302,2944.737,1271.391,4457.43,0.052,1.524,1773.101,1938.886,943.313,27.523
,,279.906,3014.379,1375.143,4669.428,0.024,2.202,1841.726,2008.529,988.512,27.339
,,299.829,3172.818,1411.423,4884.07,0.032,3.284,1892.907,2100.9,1034.261,26.895
,,319.305,3241.715,1414.436,4975.455,0.043,4.694,1895.467,2157.086,1072.018,26.362
,,269.839,3182.151,1358.441,4810.43,0.069,5.803,1931.559,2222.292,1083.078,27.246
,,325.32,3326.359,1472.789,5124.468,0.174,9.572,1926.236,2270.626,1140.503,25.845
,,346.952,3407.174,1521.298,5275.423,0.366,11.93,2028.652,2372.132,1181.21,26.326
,,365.1,3562.127,1617.889,5545.116,0.928,21.024,1980.914,2349.502,1231.392,24.906
,,398.949,3664.505,1673.107,5736.561,1.45,27.806,1907.116,2333.462,1270.264,23.467
,,418.46,3685.409,1726.126,5829.996,3.003,50.464,1840.081,2328.51,1289.869,22.405
,,411.955,3597.165,1778.417,5787.537,7.683,84.772,1785.952,2360.019,1299.23,21.77
,,397.762,3494.741,1742.734,5635.237,13.028,121.021,1818.848,2424.755,1306.713,22.394
,,387.804,3471.208,1761.62,5620.632,20.257,149.449,1866.135,2522.659,1305.709,22.76
,,381.453,3369.374,1690.128,5440.954,33.777,173.941,1897.684,2637.927,1315.053,23.324
,,387.278,3301.313,1628.808,5317.398,49.637,207.692,1859.759,2679.184,1332.531,23.078
,,357.401,2887.797,1474.521,4719.719,67.025,224.051,1830.156,2668.085,1321.423,24.571
,,391.473,3242.152,1679.113,5312.738,95.706,277.964,1749.894,2662.17,1378.931,21.772
,,329.306,3436.634,1617.286,5383.227,142.819,308.579,1945.554,2924.967,1410.411,23.263
18592411.0,49682616320.0,,,,,,,,,,
18701066.0,53831213056.0,,,,,,,,,,
18818864.0,51479121920.0,,,,,,,,,,
18945905.0,51327246336.0,,,,,,,,,,
19073803.0,50673000448.0,,,,,,,,,,
19202565.0,50166726656.0,,,,,,,,,,
19332196.0,53601898496.0,,,,,,,,,,
19462702.0,55004598272.0,,,,,,,,,,
19594089.0,57129443328.0,,,,,,,,,,
19726214.0,58729136128.0,,,,,,,,,,
19859082.0,56059133952.0,,,,,,,,,,
19992695.0,60521836544.0,,,,,,,,,,
20127058.0,58673119232.0,,,,,,,,,,
20262175.0,62146621440.0,,,,,,,,,,
20398200.0,60418875392.0,,,,,,,,,,
20535137.0,61050556416.0,,,,,,,,,,
20672994.0,63590146048.0,,,,,,,,,,
20811776.0,62724354048.0,,,,,,,,,,
20951479.0,62410051584.0,,,,,,,,,,
21105927.0,63779184640.0,,,,,,,,,,
21275357.0,68876607488.0,,,,,,,,,,
21460007.0,71127343104.0,,,,,,,,,,
21660122.0,74119159808.0,,,,,,,,,,
21875945.0,75000750080.0,,,,,,,,,,
22093919.0,77638737920.0,,,,,,,,,,
22314065.0,83037700096.0,,,,,,,,,,
22536404.0,82190696448.0,,,,,,,,,,
22760959.0,90055376896.0,,,,,,,,,,
22987751.0,89771139072.0,,,,,,,,,,
23214389.0,96855326720.0,,,,,,,,,,
23440849.0,91974737920.0,,,,,,,,,,
23667105.0,89657221120.0,,,,,,,,,,
23893132.0,92146835456.0,,,,,,,,,,
24118905.0,89010176000.0,,,,,,,,,,
24346811.0,92112265216.0,,,,,,,,,,
24576871.0,93547675648.0,,,,,,,,,,
24809105.0,71353556992.0,,,,,,,,,,
25043533.0,66464120832.0,,,,,,,,,,
25280177.0,66635444224.0,,,,,,,,,,
25514739.0,73616547840.0,,,,,,,,,,
25747164.0,81649688576.0,,,,,,,,,,
25977393.0,82898984960.0,,,,,,,,,,
26205369.0,88861704192.0,,,,,,,,,,
26431030.0,93700235264.0,,,,,,,,,,
26658635.0,97759543296.0,,,,,,,,,,
26888200.0,89974317056.0,,,,,,,,,,
27119742.0,93812678656.0,,,,,,,,,,
27353278.0,95634399232.0,,,,,,,,,,
27588824.0,95425888256.0,,,,,,,,,,
27827617.0,94981185536.0,,,,,,,,,,
28069696.0,97210105856.0,,,,,,,,,,
28207082.0,107249459200.0,,,,,,,,,,
28404774.0,117197217792.0,,,,,,,,,,
28633540.0,117117583360.0,,,,,,,,,,
28862382.0,125773463552.0,,,,,,,,,,
29095376.0,130233868288.0,,,,,,,,,,
29329782.0,141062930432.0,,,,,,,,,,
29577444.0,146223906816.0,,,,,,,,,,
29857444.0,155829633024.0,,,,,,,,,,
30150510.0,154446086144.0,,,,,,,,,,
30415594.0,154339655680.0,,,,,,,,,,
30711868.0,172660047872.0,,,,,,,,,,
31052630.0,189534486528.0,,,,,,,,,,
31388554.0,208662675456.0,,,,,,,,,,
31747644.0,220440281088.0,,,,,,,,,,
32112016.0,238067073024.0,112.811,166.381,,,0.0,0.0,58.214,58.214,,
32462272.0,255754010624.0,104.368,196.833,,,0.0,0.0,80.602,80.602,,
32814224.0,269865009152.0,106.066,238.48,,,0.0,0.0,66.997,66.997,,
33157582.0,286057431040.0,107.368,253.301,,,0.0,0.0,72.115,72.115,,
33480508.0,312399527936.0,108.043,288.381,0.939,397.363,0.0,0.0,90.493,90.493,,18.46
33792624.0,322199191552.0,114.137,328.986,0.747,443.87,0.0,0.0,82.122,82.272,,15.531
34133624.0,338325897216.0,114.707,362.11,3.979,480.796,0.0,0.0,94.08,94.246,,16.159
34515176.0,372604076032.0,117.475,381.815,11.716,511.005,0.0,0.0,104.881,105.076,,16.659
34898152.0,405429714944.0,115.056,458.627,11.312,584.995,0.0,0.0,85.492,85.671,,12.404
35329900.0,435862962176.0,111.439,480.741,14.14,606.32,0.0,0.0,90.389,90.552,,12.6
35760432.0,448847380480.0,123.499,499.905,14.584,637.988,0.0,0.0,77.074,77.435,,10.46
36139072.0,469865955328.0,119.615,567.028,16.746,703.389,0.0,0.0,61.896,62.493,,7.862
36513080.0,486169149440.0,128.128,535.355,16.099,679.582,0.0,0.0,117.18,118.166,,14.356
36865440.0,500314800128.0,110.113,551.288,16.493,677.895,0.0,0.0,119.022,120.031,,14.521
37188964.0,508933406720.0,125.499,584.307,15.938,725.744,0.0,0.0,137.195,137.997,,15.542
37491664.0,525136953344.0,144.666,618.668,20.432,783.766,0.0,0.0,87.379,88.535,,9.851
37758648.0,524547358720.0,178.462,599.039,23.331,800.832,0.0,0.0,64.882,66.236,,7.256
37982144.0,533475590144.0,197.768,566.287,25.442,789.497,0.0,0.0,77.86,79.415,,8.711
38169764.0,543627968512.0,208.014,567.431,27.512,802.957,0.0,0.0,79.978,81.765,,8.741
38329928.0,548895817728.0,211.48,535.181,22.563,769.224,0.0,0.0,93.098,94.854,,10.015
38471924.0,566076964864.0,209.084,515.221,23.937,748.242,0.0,0.0,92.515,94.466,126.562,10.031
38590808.0,589787037696.0,216.667,510.479,28.199,755.345,0.0,0.0,78.342,80.06,128.537,8.319
38694532.0,632511266816.0,210.201,536.097,30.189,776.486,0.0,0.0,80.971,82.768,132.665,8.293
38781724.0,674538651648.0,182.382,548.88,38.956,770.217,0.0,0.0,104.222,106.37,138.759,10.22
38847320.0,719939436544.0,224.831,575.179,50.005,850.015,0.018,0.038,57.215,59.114,147.055,5.355
38889888.0,756125007872.0,223.436,556.6,57.794,837.83,0.018,0.041,75.149,76.938,151.21,7.031
38997064.0,787366543360.0,232.588,568.649,65.11,866.347,0.021,0.044,80.673,82.468,154.75,7.291
39202248.0,805944623104.0,237.299,637.358,68.079,942.736,0.024,0.305,55.946,58.11,156.69,4.827
39420540.0,799270240256.0,213.457,607.893,66.78,888.13,0.027,0.343,72.083,74.3,155.46,6.427
39623732.0,827806515200.0,220.063,638.545,73.218,931.825,0.03,0.517,83.328,85.915,160.9,7.094
39814568.0,865578975232.0,220.586,679.264,89.793,989.643,0.044,0.798,68.342,72.412,165.6,5.605
39996476.0,895966511104.0,186.394,697.584,100.49,984.468,0.035,1.076,117.694,122.263,173.37,9.292
40180048.0,937387425792.0,213.469,724.838,131.489,1069.795,0.038,2.194,102.838,109.741,189.14,7.695
40362356.0,988972449792.0,203.42,785.599,134.987,1124.007,0.044,3.998,100.552,109.482,193.39,7.178
40542232.0,1044700856320.0,227.983,812.929,154.525,1195.437,0.05,8.114,67.606,81.273,205.63,4.683
40741652.0,1108745388032.0,243.486,823.617,176.964,1244.066,0.053,13.978,87.438,107.06,220.92,5.724
40966448.0,1164389515264.0,222.924,858.152,190.694,1271.771,0.071,19.857,120.529,146.484,233.07,7.543
41477652.0,1206112747520.0,251.185,865.242,218.034,1334.461,0.088,27.268,66.9,104.112,239.91,4.142
42230268.0,1254542540800.0,234.1,885.715,248.287,1368.103,0.119,35.019,119.062,166.572,257.3,6.975
42959672.0,1307501395968.0,244.8,906.607,292.691,1444.098,0.161,45.242,91.279,149.347,273.65,5.159
43685372.0,1365024047104.0,238.566,914.422,347.02,1500.008,0.117,60.636,51.175,123.338,284.46,2.873
44422824.0,1434224295936.0,208.27,920.487,363.174,1491.931,0.339,66.289,73.668,151.099,295.26,4.076
45245784.0,1498934280192.0,233.03,927.297,369.573,1529.9,1.436,77.952,77.005,167.411,301.53,4.17
45966544.0,1528105271296.0,157.052,895.166,405.922,1458.139,7.244,92.58,66.126,178.654,310.67,3.682
46367772.0,1486563442688.0,109.671,839.865,363.077,1312.613,16.943,105.807,73.595,210.799,291.53,4.421
46572776.0,1498927202304.0,80.212,817.32,361.965,1259.497,19.608,121.241,116.673,286.282,298.15,6.823
46729232.0,1495441604608.0,148.759,779.997,336.461,1265.217,23.944,117.058,84.404,259.587,291.37,5.031
46756084.0,1453746159616.0,180.172,729.068,332.256,1241.496,32.81,135.649,56.333,265.093,293.77,3.377
46603460.0,1429213675520.0,132.547,685.279,303.281,1121.107,35.733,151.989,100.241,315.414,281.47,6.325
46464548.0,1450312204288.0,135.362,683.491,275.239,1094.091,37.042,140.908,106.113,312.488,274.94,6.822
46431344.0,1497526566912.0,159.173,706.523,285.438,1151.134,37.32,132.831,75.78,275.743,277.48,4.812
46473320.0,1417044295680.0,122.07,730.212,291.216,1143.498,36.519,130.945,97.406,295.892,271.19,6.126
46584168.0,1458021990400.0,156.41,733.986,317.121,1207.517,38.111,130.741,48.76,252.19,272.9,3.032
46792044.0,1492300201984.0,134.022,748.057,314.973,1197.051,33.717,134.657,90.838,298.448,271.88,5.549
47131372.0,,58.984,748.729,359.745,1167.457,39.825,139.941,59.273,276.517,270.89,3.725
47363808.0,,34.386,615.078,324.902,974.366,54.278,148.237,80.119,318.156,259.73,5.566
47486932.0,,35.731,673.233,343.243,1052.208,70.907,162.394,77.522,348.692,270.81,5.024
47558632.0,,46.911,737.947,330.969,1115.827,88.013,163.476,47.546,336.273,284.81,2.974
11035228.0,23850108928.0,0.0,9.375,,,0.0,0.0,1.079,1.079,,
11299725.0,23609036800.0,0.0,9.601,,,0.0,0.0,1.18,1.18,,
11571012.0,25750589440.0,0.0,9.834,,,0.0,0.0,1.212,1.212,,
11846820.0,27687378944.0,0.0,10.081,,,0.0,0.0,1.402,1.402,,
12119211.0,28778194944.0,0.0,10.304,,,0.0,0.0,1.623,1.623,,
12388767.0,30146121728.0,0.0,17.575,,,0.0,0.0,2.189,2.189,,
12654656.0,29882785792.0,0.0,17.69,,,0.0,0.0,2.441,2.441,,
12914457.0,30521860096.0,0.0,18.612,,,0.0,0.0,2.505,2.505,,
13169738.0,31750252544.0,0.0,19.797,,,0.0,0.0,2.057,2.057,,
13418276.0,32792926208.0,0.0,15.812,,,0.0,0.0,2.95,2.95,,
13662872.0,33538555904.0,0.0,16.392,,,0.0,0.0,3.183,3.183,,
13910170.0,34528292864.0,0.005,15.962,,,0.0,0.0,3.281,3.281,,
14159059.0,36792483840.0,0.029,17.061,,,0.0,0.0,3.589,3.589,,
14414817.0,39092871168.0,0.03,17.617,,,0.0,0.0,4.04,4.04,,
14680394.0,41652559872.0,0.02,18.468,,,0.0,0.0,4.323,4.323,,
14943644.0,43918266368.0,0.027,18.61,,,0.0,0.0,4.377,4.377,,
15198920.0,46696931328.0,0.015,19.501,,,0.0,0.0,4.647,4.647,,
15438754.0,49078292480.0,0.207,21.07,,,0.0,0.0,4.754,4.754,,
15658448.0,51583627264.0,0.208,21.866,,,0.0,0.0,3.599,3.599,,
15872577.0,54113816576.0,0.404,20.624,,,0.0,0.0,6.187,6.187,,
16092339.0,56399376384.0,0.245,18.367,,,0.0,0.0,7.084,7.084,2.465,
16317998.0,59240607744.0,0.092,19.134,,,0.0,0.0,7.822,7.822,2.652,
16547143.0,59820584960.0,0.086,21.29,,,0.0,0.0,6.437,6.437,2.707,
16773736.0,61408886784.0,0.044,19.794,,,0.0,0.0,7.678,7.678,2.798,
16990582.0,63032209408.0,0.005,18.507,,,0.0,0.0,8.283,8.283,2.858,
17204098.0,67098669056.0,0.0,20.588,,,0.0,0.0,9.299,9.299,3.15,
17416596.0,74080436224.0,0.007,20.604,,,0.0,0.0,9.216,9.216,3.377,
17624462.0,71480508416.0,0.007,23.417,,,0.0,0.0,8.575,8.575,3.54,
17825610.0,76299010048.0,0.004,23.672,,,0.0,0.0,11.225,11.225,3.979,
18011746.0,81620721664.0,0.004,25.714,,,0.0,0.0,12.091,12.091,4.387,
18177570.0,85976457216.0,0.012,27.378,,,0.0,0.0,13.348,13.348,4.8,
18322504.0,95501516800.0,0.002,33.237,,,0.0,0.0,9.616,9.616,4.528,
18449120.0,104208875520.0,0.0,34.04,,,0.0,0.0,10.194,10.194,5.144,
18560806.0,101234851840.0,0.002,35.577,,,0.0,0.0,11.576,11.576,5.675,
18670408.0,102672506880.0,0.0,38.356,,,0.0,0.01,12.353,12.363,6.281,
18776374.0,109929504768.0,0.004,44.057,,,0.001,0.01,9.475,9.486,6.45,
18920278.0,106524524544.0,0.001,42.859,,,0.003,0.01,9.16,9.172,6.53,
19110706.0,109263151104.0,0.127,45.486,,,0.004,0.011,7.882,7.897,6.8,
19303182.0,114821947392.0,0.695,44.725,,,0.007,0.01,9.625,9.642,7.41,
19490434.0,120199782400.0,0.183,44.749,,,0.01,0.008,8.556,8.575,7.88,
19673866.0,126997200896.0,0.679,51.173,,,0.013,0.007,9.906,9.933,8.93,
19870706.0,136077287424.0,0.51,52.585,,,0.015,0.007,13.212,13.24,8.41,
20078652.0,144588128256.0,0.497,55.729,0.0,56.226,0.017,0.007,11.187,11.214,9.51,16.589
20285640.0,152344330240.0,0.67,51.229,,,0.018,0.009,11.631,11.677,9.62,
20482484.0,156834529280.0,0.682,52.809,,,0.019,0.01,10.867,10.969,9.61,
20668556.0,168381513728.0,0.697,52.981,,,0.02,0.148,15.667,15.938,10.45,
20859746.0,181535899648.0,3.479,59.077,,,0.024,0.253,12.645,13.023,11.19,
21017150.0,198073286656.0,5.303,63.094,,,0.027,0.403,9.054,9.555,11.37,
21131762.0,204781568000.0,5.579,53.987,,,0.039,0.639,18.885,19.648,11.66,
21239448.0,215248519168.0,10.707,61.107,,,0.076,0.738,12.361,13.307,11.97,
21336692.0,226113847296.0,14.409,63.772,,,0.131,0.924,16.104,17.342,12.72,
21425494.0,236870762496.0,15.254,76.56,,,0.222,0.923,11.328,12.703,13.69,
21506816.0,245345992704.0,15.801,73.33,,,0.598,0.976,10.729,12.516,14.69,
21580712.0,253457137664.0,15.27,71.022,,,0.85,0.863,16.963,18.954,14.96,
21649664.0,,16.297,76.084,,,1.319,0.918,12.684,15.296,15.89,
21715076.0,,19.583,69.89,,,1.611,0.92,13.069,15.912,15.58,
21773438.0,,18.784,64.876,,,2.318,1.287,18.778,22.693,16.35,
21832150.0,,16.956,55.15,,,2.642,1.282,18.577,22.812,16.923,
16673591.0,,,,,,,,,,,
17404334.0,,,,,,,,,,,
18128632.0,,,,,,,,,,,
18734000.0,,,,,,,,,,,
19165838.0,,,,,,,,,,,
19517200.0,,,,,,,,,,,
19887458.0,,,,,,,,,,,
20230532.0,,,,,,,,,,,
20453818.0,,,,,,,,,,,
20718704.0,,,,,,,,,,,
21090892.0,,,,,,,,,,,
21453710.0,,,,,,,,,,,
21780058.0,,,,,,,,,,,
22163254.0,,,,,,,,,,,
22703632.0,,,,,,,,,,,
23290602.0,,,,,,,,,,,
23862260.0,,,,,,,,,,,
24454376.0,,,,,,,,,,,
25029146.0,,,,,,,,,,,
25634162.0,,,,,,,,,,,
26298778.0,,,,,,,,,,2.58,
26947252.0,,,,,,,,,,2.83,
27570326.0,,,,,,,,,,3.09,
28188984.0,,,,,,,,,,3.33,
28831556.0,,,,,,,,,,3.46,
29540584.0,,,,,,,,,,3.8,
30332970.0,,,,,,,,,,4.46,
31191168.0,,,,,,,,,,4.94,
32065240.0,,,,,,,,,,5.4,
32948156.0,,,,,,,,,,6.42,
33739932.0,,,,,,,,,,7.5,
34419628.0,,,,,,,,,,8.38,
35159792.0,,,,,,,,,,9.33,
35990708.0,,,,,,,,,,10.23,
37003248.0,,,,,,,,,,11.27,
38171172.0,,,,,,,,,,12.82,
39377168.0,,,,,,,,,,14.1,
40679820.0,,,,,,,,,,15.22,
41999064.0,,,,,,,,,,15.9,
43232092.0,,,,,,,,,,16.31,
44440484.0,,,,,,,,,,16.47,
45657204.0,,,,,,,,,,16.59,
